,fertilizer,n,p,k
2725,Potassium sulphate (sulphate of potash),125.0,125,6375
2726,Potassium sulphate (sulphate of potash),126.0,126,6426
2727,Potassium sulphate (sulphate of potash),127.0,127,6477
2728,Potassium sulphate (sulphate of potash),128.0,128,6528
2729,Potassium sulphate (sulphate of potash),129.0,129,6579
2730,Potassium sulphate (sulphate of potash),130.0,130,6630
2731,Potassium sulphate (sulphate of potash),131.0,131,6681
2732,Potassium sulphate (sulphate of potash),132.0,132,6732
2733,Potassium sulphate (sulphate of potash),133.0,133,6783
2734,Potassium sulphate (sulphate of potash),134.0,134,6834
2735,Potassium sulphate (sulphate of potash),135.0,135,6885
2736,Potassium sulphate (sulphate of potash),136.0,136,6936
2737,Potassium sulphate (sulphate of potash),137.0,137,6987
2738,Potassium sulphate (sulphate of potash),138.0,138,7038
2739,Potassium sulphate (sulphate of potash),139.0,139,7089
2740,Potassium sulphate (sulphate of potash),140.0,140,7140
2741,Potassium sulphate (sulphate of potash),141.0,141,7191
2742,Potassium sulphate (sulphate of potash),142.0,142,7242
2743,Potassium sulphate (sulphate of potash),143.0,143,7293
2744,Potassium sulphate (sulphate of potash),144.0,144,7344
2745,Potassium sulphate (sulphate of potash),145.0,145,7395
2746,Potassium sulphate (sulphate of potash),146.0,146,7446
2747,Potassium sulphate (sulphate of potash),147.0,147,7497
2748,Potassium sulphate (sulphate of potash),148.0,148,7548
2749,Potassium sulphate (sulphate of potash),149.0,149,7599
2750,Potassium sulphate (sulphate of potash),150.0,150,7650
2751,Potassium sulphate (sulphate of potash),151.0,151,7701
2752,Potassium sulphate (sulphate of potash),152.0,152,7752
2753,Potassium sulphate (sulphate of potash),153.0,153,7803
2754,Potassium sulphate (sulphate of potash),154.0,154,7854
2755,Potassium sulphate (sulphate of potash),155.0,155,7905
2756,Potassium sulphate (sulphate of potash),156.0,156,7956
2757,Potassium sulphate (sulphate of potash),157.0,157,8007
2758,Potassium sulphate (sulphate of potash),158.0,158,8058
2759,Potassium sulphate (sulphate of potash),159.0,159,8109
2760,Potassium sulphate (sulphate of potash),160.0,160,8160
2761,Potassium sulphate (sulphate of potash),161.0,161,8211
2762,Potassium sulphate (sulphate of potash),162.0,162,8262
2763,Potassium sulphate (sulphate of potash),163.0,163,8313
2764,Potassium sulphate (sulphate of potash),164.0,164,8364
2765,Potassium sulphate (sulphate of potash),165.0,165,8415
2766,Potassium sulphate (sulphate of potash),166.0,166,8466
2767,Potassium sulphate (sulphate of potash),167.0,167,8517
2768,Potassium sulphate (sulphate of potash),168.0,168,8568
2769,Potassium sulphate (sulphate of potash),169.0,169,8619
2770,Potassium sulphate (sulphate of potash),170.0,170,8670
2771,Potassium sulphate (sulphate of potash),171.0,171,8721
2772,Potassium sulphate (sulphate of potash),172.0,172,8772
2773,Potassium sulphate (sulphate of potash),173.0,173,8823
2774,Potassium sulphate (sulphate of potash),174.0,174,8874
2775,Potassium sulphate (sulphate of potash),175.0,175,8925
2776,Potassium sulphate (sulphate of potash),176.0,176,8976
2777,Potassium sulphate (sulphate of potash),177.0,177,9027
2778,Potassium sulphate (sulphate of potash),178.0,178,9078
2779,Potassium sulphate (sulphate of potash),179.0,179,9129
2780,Potassium sulphate (sulphate of potash),180.0,180,9180
2781,Potassium sulphate (sulphate of potash),181.0,181,9231
2782,Potassium sulphate (sulphate of potash),182.0,182,9282
2783,Potassium sulphate (sulphate of potash),183.0,183,9333
2784,Potassium sulphate (sulphate of potash),184.0,184,9384
2785,Potassium sulphate (sulphate of potash),185.0,185,9435
2786,Potassium sulphate (sulphate of potash),186.0,186,9486
2787,Potassium sulphate (sulphate of potash),187.0,187,9537
2788,Potassium sulphate (sulphate of potash),188.0,188,9588
2789,Potassium sulphate (sulphate of potash),189.0,189,9639
2790,Potassium sulphate (sulphate of potash),190.0,190,9690
2791,Potassium sulphate (sulphate of potash),191.0,191,9741
2792,Potassium sulphate (sulphate of potash),192.0,192,9792
2793,Potassium sulphate (sulphate of potash),193.0,193,9843
2794,Potassium sulphate (sulphate of potash),194.0,194,9894
2795,Potassium sulphate (sulphate of potash),195.0,195,9945
2796,Potassium sulphate (sulphate of potash),196.0,196,9996
2797,Potassium sulphate (sulphate of potash),197.0,197,10047
2798,Potassium sulphate (sulphate of potash),198.0,198,10098
2799,Potassium sulphate (sulphate of potash),199.0,199,10149
2800,"Other potassic fertilizers, n.e.c.",0.0,0,0
2801,"Other potassic fertilizers, n.e.c.",1.0,1,1
2802,"Other potassic fertilizers, n.e.c.",2.0,2,2
2803,"Other potassic fertilizers, n.e.c.",3.0,3,3
2804,"Other potassic fertilizers, n.e.c.",4.0,4,4
2805,"Other potassic fertilizers, n.e.c.",5.0,5,5
2806,"Other potassic fertilizers, n.e.c.",6.0,6,6
2807,"Other potassic fertilizers, n.e.c.",7.0,7,7
2808,"Other potassic fertilizers, n.e.c.",8.0,8,8
2809,"Other potassic fertilizers, n.e.c.",9.0,9,9
2810,"Other potassic fertilizers, n.e.c.",10.0,10,10
2811,"Other potassic fertilizers, n.e.c.",11.0,11,11
2812,"Other potassic fertilizers, n.e.c.",12.0,12,12
2813,"Other potassic fertilizers, n.e.c.",13.0,13,13
2814,"Other potassic fertilizers, n.e.c.",14.0,14,14
2815,"Other potassic fertilizers, n.e.c.",15.0,15,15
2816,"Other potassic fertilizers, n.e.c.",16.0,16,16
2817,"Other potassic fertilizers, n.e.c.",17.0,17,17
2818,"Other potassic fertilizers, n.e.c.",18.0,18,18
2819,"Other potassic fertilizers, n.e.c.",19.0,19,19
2820,"Other potassic fertilizers, n.e.c.",20.0,20,20
2821,"Other potassic fertilizers, n.e.c.",21.0,21,21
2822,"Other potassic fertilizers, n.e.c.",22.0,22,22
2823,"Other potassic fertilizers, n.e.c.",23.0,23,23
2824,"Other potassic fertilizers, n.e.c.",24.0,24,24
2825,"Other potassic fertilizers, n.e.c.",25.0,25,25
2826,"Other potassic fertilizers, n.e.c.",26.0,26,26
2827,"Other potassic fertilizers, n.e.c.",27.0,27,27
2828,"Other potassic fertilizers, n.e.c.",28.0,28,28
2829,"Other potassic fertilizers, n.e.c.",29.0,29,29
2830,"Other potassic fertilizers, n.e.c.",30.0,30,30
2831,"Other potassic fertilizers, n.e.c.",31.0,31,31
2832,"Other potassic fertilizers, n.e.c.",32.0,32,32
2833,"Other potassic fertilizers, n.e.c.",33.0,33,33
2834,"Other potassic fertilizers, n.e.c.",34.0,34,34
2835,"Other potassic fertilizers, n.e.c.",35.0,35,35
2836,"Other potassic fertilizers, n.e.c.",36.0,36,36
2837,"Other potassic fertilizers, n.e.c.",37.0,37,37
2838,"Other potassic fertilizers, n.e.c.",38.0,38,38
2839,"Other potassic fertilizers, n.e.c.",39.0,39,39
2840,"Other potassic fertilizers, n.e.c.",40.0,40,40
2841,"Other potassic fertilizers, n.e.c.",41.0,41,41
2842,"Other potassic fertilizers, n.e.c.",42.0,42,42
2843,"Other potassic fertilizers, n.e.c.",43.0,43,43
2844,"Other potassic fertilizers, n.e.c.",44.0,44,44
2845,"Other potassic fertilizers, n.e.c.",45.0,45,45
2846,"Other potassic fertilizers, n.e.c.",46.0,46,46
2847,"Other potassic fertilizers, n.e.c.",47.0,47,47
2848,"Other potassic fertilizers, n.e.c.",48.0,48,48
2849,"Other potassic fertilizers, n.e.c.",49.0,49,49
2850,"Other potassic fertilizers, n.e.c.",50.0,50,50
2851,"Other potassic fertilizers, n.e.c.",51.0,51,51
2852,"Other potassic fertilizers, n.e.c.",52.0,52,52
2853,"Other potassic fertilizers, n.e.c.",53.0,53,53
2854,"Other potassic fertilizers, n.e.c.",54.0,54,54
2855,"Other potassic fertilizers, n.e.c.",55.0,55,55
2856,"Other potassic fertilizers, n.e.c.",56.0,56,56
2857,"Other potassic fertilizers, n.e.c.",57.0,57,57
2858,"Other potassic fertilizers, n.e.c.",58.0,58,58
2859,"Other potassic fertilizers, n.e.c.",59.0,59,59
2860,"Other potassic fertilizers, n.e.c.",60.0,60,60
2861,"Other potassic fertilizers, n.e.c.",61.0,61,61
2862,"Other potassic fertilizers, n.e.c.",62.0,62,62
2863,"Other potassic fertilizers, n.e.c.",63.0,63,63
2864,"Other potassic fertilizers, n.e.c.",64.0,64,64
2865,"Other potassic fertilizers, n.e.c.",65.0,65,65
2866,"Other potassic fertilizers, n.e.c.",66.0,66,66
2867,"Other potassic fertilizers, n.e.c.",67.0,67,67
2868,"Other potassic fertilizers, n.e.c.",68.0,68,68
2869,"Other potassic fertilizers, n.e.c.",69.0,69,69
2870,"Other potassic fertilizers, n.e.c.",70.0,70,70
2871,"Other potassic fertilizers, n.e.c.",71.0,71,71
2872,"Other potassic fertilizers, n.e.c.",72.0,72,72
2873,"Other potassic fertilizers, n.e.c.",73.0,73,73
2874,"Other potassic fertilizers, n.e.c.",74.0,74,74
2875,"Other potassic fertilizers, n.e.c.",75.0,75,75
2876,"Other potassic fertilizers, n.e.c.",76.0,76,76
2877,"Other potassic fertilizers, n.e.c.",77.0,77,77
2878,"Other potassic fertilizers, n.e.c.",78.0,78,78
2879,"Other potassic fertilizers, n.e.c.",79.0,79,79
2880,"Other potassic fertilizers, n.e.c.",80.0,80,80
2881,"Other potassic fertilizers, n.e.c.",81.0,81,81
2882,"Other potassic fertilizers, n.e.c.",82.0,82,82
2883,"Other potassic fertilizers, n.e.c.",83.0,83,83
2884,"Other potassic fertilizers, n.e.c.",84.0,84,84
2885,"Other potassic fertilizers, n.e.c.",85.0,85,85
2886,"Other potassic fertilizers, n.e.c.",86.0,86,86
2887,"Other potassic fertilizers, n.e.c.",87.0,87,87
2888,"Other potassic fertilizers, n.e.c.",88.0,88,88
2889,"Other potassic fertilizers, n.e.c.",89.0,89,89
2890,"Other potassic fertilizers, n.e.c.",90.0,90,90
2891,"Other potassic fertilizers, n.e.c.",91.0,91,91
2892,"Other potassic fertilizers, n.e.c.",92.0,92,92
2893,"Other potassic fertilizers, n.e.c.",93.0,93,93
2894,"Other potassic fertilizers, n.e.c.",94.0,94,94
2895,"Other potassic fertilizers, n.e.c.",95.0,95,95
2896,"Other potassic fertilizers, n.e.c.",96.0,96,96
2897,"Other potassic fertilizers, n.e.c.",97.0,97,97
2898,"Other potassic fertilizers, n.e.c.",98.0,98,98
2899,"Other potassic fertilizers, n.e.c.",99.0,99,99
2900,"Other potassic fertilizers, n.e.c.",100.0,100,100
2901,"Other potassic fertilizers, n.e.c.",101.0,101,101
2902,"Other potassic fertilizers, n.e.c.",102.0,102,102
2903,"Other potassic fertilizers, n.e.c.",103.0,103,103
2904,"Other potassic fertilizers, n.e.c.",104.0,104,104
2905,"Other potassic fertilizers, n.e.c.",105.0,105,105
2906,"Other potassic fertilizers, n.e.c.",106.0,106,106
2907,"Other potassic fertilizers, n.e.c.",107.0,107,107
2908,"Other potassic fertilizers, n.e.c.",108.0,108,108
2909,"Other potassic fertilizers, n.e.c.",109.0,109,109
2910,"Other potassic fertilizers, n.e.c.",110.0,110,110
2911,"Other potassic fertilizers, n.e.c.",111.0,111,111
2912,"Other potassic fertilizers, n.e.c.",112.0,112,112
2913,"Other potassic fertilizers, n.e.c.",113.0,113,113
2914,"Other potassic fertilizers, n.e.c.",114.0,114,114
2915,"Other potassic fertilizers, n.e.c.",115.0,115,115
2916,"Other potassic fertilizers, n.e.c.",116.0,116,116
2917,"Other potassic fertilizers, n.e.c.",117.0,117,117
2918,"Other potassic fertilizers, n.e.c.",118.0,118,118
2919,"Other potassic fertilizers, n.e.c.",119.0,119,119
2920,"Other potassic fertilizers, n.e.c.",120.0,120,120
2921,"Other potassic fertilizers, n.e.c.",121.0,121,121
2922,"Other potassic fertilizers, n.e.c.",122.0,122,122
2923,"Other potassic fertilizers, n.e.c.",123.0,123,123
2924,"Other potassic fertilizers, n.e.c.",124.0,124,124
2925,"Other potassic fertilizers, n.e.c.",125.0,125,125
2926,"Other potassic fertilizers, n.e.c.",126.0,126,126
2927,"Other potassic fertilizers, n.e.c.",127.0,127,127
2928,"Other potassic fertilizers, n.e.c.",128.0,128,128
2929,"Other potassic fertilizers, n.e.c.",129.0,129,129
2930,"Other potassic fertilizers, n.e.c.",130.0,130,130
2931,"Other potassic fertilizers, n.e.c.",131.0,131,131
2932,"Other potassic fertilizers, n.e.c.",132.0,132,132
2933,"Other potassic fertilizers, n.e.c.",133.0,133,133
2934,"Other potassic fertilizers, n.e.c.",134.0,134,134
2935,"Other potassic fertilizers, n.e.c.",135.0,135,135
2936,"Other potassic fertilizers, n.e.c.",136.0,136,136
2937,"Other potassic fertilizers, n.e.c.",137.0,137,137
2938,"Other potassic fertilizers, n.e.c.",138.0,138,138
2939,"Other potassic fertilizers, n.e.c.",139.0,139,139
2940,"Other potassic fertilizers, n.e.c.",140.0,140,140
2941,"Other potassic fertilizers, n.e.c.",141.0,141,141
2942,"Other potassic fertilizers, n.e.c.",142.0,142,142
2943,"Other potassic fertilizers, n.e.c.",143.0,143,143
2944,"Other potassic fertilizers, n.e.c.",144.0,144,144
2945,"Other potassic fertilizers, n.e.c.",145.0,145,145
2946,"Other potassic fertilizers, n.e.c.",146.0,146,146
2947,"Other potassic fertilizers, n.e.c.",147.0,147,147
2948,"Other potassic fertilizers, n.e.c.",148.0,148,148
2949,"Other potassic fertilizers, n.e.c.",149.0,149,149
2950,"Other potassic fertilizers, n.e.c.",150.0,150,150
2951,"Other potassic fertilizers, n.e.c.",151.0,151,151
2952,"Other potassic fertilizers, n.e.c.",152.0,152,152
2953,"Other potassic fertilizers, n.e.c.",153.0,153,153
2954,"Other potassic fertilizers, n.e.c.",154.0,154,154
2955,"Other potassic fertilizers, n.e.c.",155.0,155,155
2956,"Other potassic fertilizers, n.e.c.",156.0,156,156
2957,"Other potassic fertilizers, n.e.c.",157.0,157,157
2958,"Other potassic fertilizers, n.e.c.",158.0,158,158
2959,"Other potassic fertilizers, n.e.c.",159.0,159,159
2960,"Other potassic fertilizers, n.e.c.",160.0,160,160
2961,"Other potassic fertilizers, n.e.c.",161.0,161,161
2962,"Other potassic fertilizers, n.e.c.",162.0,162,162
2963,"Other potassic fertilizers, n.e.c.",163.0,163,163
2964,"Other potassic fertilizers, n.e.c.",164.0,164,164
2965,"Other potassic fertilizers, n.e.c.",165.0,165,165
2966,"Other potassic fertilizers, n.e.c.",166.0,166,166
2967,"Other potassic fertilizers, n.e.c.",167.0,167,167
2968,"Other potassic fertilizers, n.e.c.",168.0,168,168
2969,"Other potassic fertilizers, n.e.c.",169.0,169,169
2970,"Other potassic fertilizers, n.e.c.",170.0,170,170
2971,"Other potassic fertilizers, n.e.c.",171.0,171,171
2972,"Other potassic fertilizers, n.e.c.",172.0,172,172
2973,"Other potassic fertilizers, n.e.c.",173.0,173,173
2974,"Other potassic fertilizers, n.e.c.",174.0,174,174
2975,"Other potassic fertilizers, n.e.c.",175.0,175,175
2976,"Other potassic fertilizers, n.e.c.",176.0,176,176
2977,"Other potassic fertilizers, n.e.c.",177.0,177,177
2978,"Other potassic fertilizers, n.e.c.",178.0,178,178
2979,"Other potassic fertilizers, n.e.c.",179.0,179,179
2980,"Other potassic fertilizers, n.e.c.",180.0,180,180
2981,"Other potassic fertilizers, n.e.c.",181.0,181,181
2982,"Other potassic fertilizers, n.e.c.",182.0,182,182
2983,"Other potassic fertilizers, n.e.c.",183.0,183,183
2984,"Other potassic fertilizers, n.e.c.",184.0,184,184
2985,"Other potassic fertilizers, n.e.c.",185.0,185,185
2986,"Other potassic fertilizers, n.e.c.",186.0,186,186
2987,"Other potassic fertilizers, n.e.c.",187.0,187,187
2988,"Other potassic fertilizers, n.e.c.",188.0,188,188
2989,"Other potassic fertilizers, n.e.c.",189.0,189,189
2990,"Other potassic fertilizers, n.e.c.",190.0,190,190
2991,"Other potassic fertilizers, n.e.c.",191.0,191,191
2992,"Other potassic fertilizers, n.e.c.",192.0,192,192
2993,"Other potassic fertilizers, n.e.c.",193.0,193,193
2994,"Other potassic fertilizers, n.e.c.",194.0,194,194
2995,"Other potassic fertilizers, n.e.c.",195.0,195,195
2996,"Other potassic fertilizers, n.e.c.",196.0,196,196
2997,"Other potassic fertilizers, n.e.c.",197.0,197,197
2998,"Other potassic fertilizers, n.e.c.",198.0,198,198
2999,"Other potassic fertilizers, n.e.c.",199.0,199,199
3000,NPK fertilizers,0.0,0,0
3001,NPK fertilizers,1.0,1,1
3002,NPK fertilizers,2.0,2,2
3003,NPK fertilizers,3.0,3,3
3004,NPK fertilizers,4.0,4,4
3005,NPK fertilizers,5.0,5,5
3006,NPK fertilizers,6.0,6,6
3007,NPK fertilizers,7.0,7,7
3008,NPK fertilizers,8.0,8,8
3009,NPK fertilizers,9.0,9,9
3010,NPK fertilizers,10.0,10,10
3011,NPK fertilizers,11.0,11,11
3012,NPK fertilizers,12.0,12,12
3013,NPK fertilizers,13.0,13,13
3014,NPK fertilizers,14.0,14,14
3015,NPK fertilizers,15.0,15,15
3016,NPK fertilizers,16.0,16,16
3017,NPK fertilizers,17.0,17,17
3018,NPK fertilizers,18.0,18,18
3019,NPK fertilizers,19.0,19,19
3020,NPK fertilizers,20.0,20,20
3021,NPK fertilizers,21.0,21,21
3022,NPK fertilizers,22.0,22,22
3023,NPK fertilizers,23.0,23,23
3024,NPK fertilizers,24.0,24,24
3025,NPK fertilizers,25.0,25,25
3026,NPK fertilizers,26.0,26,26
3027,NPK fertilizers,27.0,27,27
3028,NPK fertilizers,28.0,28,28
3029,NPK fertilizers,29.0,29,29
3030,NPK fertilizers,30.0,30,30
3031,NPK fertilizers,31.0,31,31
3032,NPK fertilizers,32.0,32,32
3033,NPK fertilizers,33.0,33,33
3034,NPK fertilizers,34.0,34,34
3035,NPK fertilizers,35.0,35,35
3036,NPK fertilizers,36.0,36,36
3037,NPK fertilizers,37.0,37,37
3038,NPK fertilizers,38.0,38,38
3039,NPK fertilizers,39.0,39,39
3040,NPK fertilizers,40.0,40,40
3041,NPK fertilizers,41.0,41,41
3042,NPK fertilizers,42.0,42,42
3043,NPK fertilizers,43.0,43,43
3044,NPK fertilizers,44.0,44,44
3045,NPK fertilizers,45.0,45,45
3046,NPK fertilizers,46.0,46,46
3047,NPK fertilizers,47.0,47,47
3048,NPK fertilizers,48.0,48,48
3049,NPK fertilizers,49.0,49,49
3050,NPK fertilizers,50.0,50,50
3051,NPK fertilizers,51.0,51,51
3052,NPK fertilizers,52.0,52,52
3053,NPK fertilizers,53.0,53,53
3054,NPK fertilizers,54.0,54,54
3055,NPK fertilizers,55.0,55,55
3056,NPK fertilizers,56.0,56,56
3057,NPK fertilizers,57.0,57,57
3058,NPK fertilizers,58.0,58,58
3059,NPK fertilizers,59.0,59,59
3060,NPK fertilizers,60.0,60,60
