crop,n,p,k,humidity,temperature,ph
grapes,1.0,1.0,2.0,Moderate,19.49799,79.49799
grapes,1.0,1.0,2.0,Moderate,19.57831,79.57831
grapes,1.0,1.0,2.0,Moderate,19.65863,79.65863
grapes,1.0,1.0,2.0,Moderate,19.73896,79.73896
grapes,1.0,1.0,2.0,Moderate,19.81928,79.81928
grapes,1.0,1.0,2.0,Moderate,19.8996,79.8996
grapes,1.0,1.0,2.0,Moderate,19.97992,79.97992
grapes,1.0,1.0,2.0,Moderate,20.06024,80.06024
grapes,1.0,1.0,2.0,Moderate,20.14056,80.14056
grapes,1.0,1.0,2.0,Moderate,20.22088,80.22088
grapes,1.0,1.0,2.0,Moderate,20.3012,80.3012
grapes,1.0,1.0,2.0,Moderate,20.38153,80.38153
grapes,1.0,1.0,2.0,Moderate,20.46185,80.46185
grapes,1.0,1.0,2.0,Moderate,20.54217,80.54217
grapes,1.0,1.0,2.0,Moderate,20.62249,80.62249
grapes,1.0,1.0,2.0,Moderate,20.70281,80.70281
grapes,1.0,1.0,2.0,Moderate,20.78313,80.78313
grapes,1.0,1.0,2.0,Moderate,20.86345,80.86345
grapes,1.0,1.0,2.0,Moderate,20.94378,80.94378
grapes,1.0,1.0,2.0,Moderate,21.0241,81.0241
grapes,1.0,1.0,2.0,Moderate,21.10442,81.10442
grapes,1.0,1.0,2.0,Moderate,21.18474,81.18474
grapes,1.0,1.0,2.0,Moderate,21.26506,81.26506
grapes,1.0,1.0,2.0,Moderate,21.34538,81.34538
grapes,1.0,1.0,2.0,Moderate,21.4257,81.4257
grapes,1.0,1.0,2.0,Moderate,21.50602,81.50602
grapes,1.0,1.0,2.0,Moderate,21.58635,81.58635
grapes,1.0,1.0,2.0,Moderate,21.66667,81.66667
grapes,1.0,1.0,2.0,Moderate,21.74699,81.74699
grapes,1.0,1.0,2.0,Moderate,21.82731,81.82731
grapes,1.0,1.0,2.0,Moderate,21.90763,81.90763
grapes,1.0,1.0,2.0,Moderate,21.98795,81.98795
grapes,1.0,1.0,2.0,Moderate,22.06827,82.06827
grapes,1.0,1.0,2.0,Moderate,22.14859,82.14859
grapes,1.0,1.0,2.0,Moderate,22.22892,82.22892
grapes,1.0,1.0,2.0,Moderate,22.30924,82.30924
grapes,1.0,1.0,2.0,Moderate,22.38956,82.38956
grapes,1.0,1.0,2.0,Moderate,22.46988,82.46988
grapes,1.0,1.0,2.0,Moderate,22.5502,82.5502
grapes,1.0,1.0,2.0,Moderate,22.63052,82.63052
grapes,1.0,1.0,2.0,Moderate,22.71084,82.71084
grapes,1.0,1.0,2.0,Moderate,22.79116,82.79116
grapes,1.0,1.0,2.0,Moderate,22.87149,82.87149
grapes,1.0,1.0,2.0,Moderate,22.95181,82.95181
grapes,1.0,1.0,2.0,Moderate,23.03213,83.03213
grapes,1.0,1.0,2.0,Moderate,23.11245,83.11245
grapes,1.0,1.0,2.0,Moderate,23.19277,83.19277
grapes,1.0,1.0,2.0,Moderate,23.27309,83.27309
grapes,1.0,1.0,2.0,Moderate,23.35341,83.35341
grapes,1.0,1.0,2.0,Moderate,23.43373,83.43373
grapes,1.0,1.0,2.0,Moderate,23.51406,83.51406
grapes,1.0,1.0,2.0,Moderate,23.59438,83.59438
grapes,1.0,1.0,2.0,Moderate,23.6747,83.6747
grapes,1.0,1.0,2.0,Moderate,23.75502,83.75502
grapes,1.0,1.0,2.0,Moderate,23.83534,83.83534
grapes,1.0,1.0,2.0,Moderate,23.91566,83.91566
grapes,1.0,1.0,2.0,Moderate,23.99598,83.99598
grapes,1.0,1.0,2.0,Moderate,24.07631,84.07631
grapes,1.0,1.0,2.0,Moderate,24.15663,84.15663
grapes,1.0,1.0,2.0,Moderate,24.23695,84.23695
grapes,1.0,1.0,2.0,Moderate,24.31727,84.31727
grapes,1.0,1.0,2.0,Moderate,24.39759,84.39759
grapes,1.0,1.0,2.0,Moderate,24.47791,84.47791
grapes,1.0,1.0,2.0,Moderate,24.55823,84.55823
grapes,1.0,1.0,2.0,Moderate,24.63855,84.63855
grapes,1.0,1.0,2.0,Moderate,24.71888,84.71888
grapes,1.0,1.0,2.0,Moderate,24.7992,84.7992
grapes,1.0,1.0,2.0,Moderate,24.87952,84.87952
grapes,1.0,1.0,2.0,Moderate,24.95984,84.95984
grapes,1.0,1.0,2.0,Moderate,25.04016,85.04016
grapes,1.0,1.0,2.0,Moderate,25.12048,85.12048
grapes,1.0,1.0,2.0,Moderate,25.2008,85.2008
grapes,1.0,1.0,2.0,Moderate,25.28112,85.28112
grapes,1.0,1.0,2.0,Moderate,25.36145,85.36145
grapes,1.0,1.0,2.0,Moderate,25.44177,85.44177
grapes,1.0,1.0,2.0,Moderate,25.52209,85.52209
grapes,1.0,1.0,2.0,Moderate,25.60241,85.60241
grapes,1.0,1.0,2.0,Moderate,25.68273,85.68273
grapes,1.0,1.0,2.0,Moderate,25.76305,85.76305
grapes,1.0,1.0,2.0,Moderate,25.84337,85.84337
grapes,1.0,1.0,2.0,Moderate,25.92369,85.92369
grapes,1.0,1.0,2.0,Moderate,26.00402,86.00402
grapes,1.0,1.0,2.0,Moderate,26.08434,86.08434
grapes,1.0,1.0,2.0,Moderate,26.16466,86.16466
grapes,1.0,1.0,2.0,Moderate,26.24498,86.24498
grapes,1.0,1.0,2.0,Moderate,26.3253,86.3253
grapes,1.0,1.0,2.0,Moderate,26.40562,86.40562
grapes,1.0,1.0,2.0,Moderate,26.48594,86.48594
grapes,1.0,1.0,2.0,Moderate,26.56627,86.56627
grapes,1.0,1.0,2.0,Moderate,26.64659,86.64659
grapes,1.0,1.0,2.0,Moderate,26.72691,86.72691
grapes,1.0,1.0,2.0,Moderate,26.80723,86.80723
grapes,1.0,1.0,2.0,Moderate,26.88755,86.88755
grapes,1.0,1.0,2.0,Moderate,26.96787,86.96787
grapes,1.0,1.0,2.0,Moderate,27.04819,87.04819
grapes,1.0,1.0,2.0,Moderate,27.12851,87.12851
grapes,1.0,1.0,2.0,Moderate,27.20884,87.20884
grapes,1.0,1.0,2.0,Moderate,27.28916,87.28916
grapes,1.0,1.0,2.0,Moderate,27.36948,87.36948
grapes,1.0,1.0,2.0,Moderate,27.4498,87.4498
grapes,1.0,1.0,2.0,Moderate,27.53012,87.53012
grapes,1.0,1.0,2.0,Moderate,27.61044,87.61044
grapes,1.0,1.0,2.0,Moderate,27.69076,87.69076
grapes,1.0,1.0,2.0,Moderate,27.77108,87.77108
grapes,1.0,1.0,2.0,Moderate,27.85141,87.85141
grapes,1.0,1.0,2.0,Moderate,27.93173,87.93173
grapes,1.0,1.0,2.0,Moderate,28.01205,88.01205
grapes,1.0,1.0,2.0,Moderate,28.09237,88.09237
grapes,1.0,1.0,2.0,Moderate,28.17269,88.17269
grapes,1.0,1.0,2.0,Moderate,28.25301,88.25301
grapes,1.0,1.0,2.0,Moderate,28.33333,88.33333
grapes,1.0,1.0,2.0,Moderate,28.41365,88.41365
grapes,1.0,1.0,2.0,Moderate,28.49398,88.49398
grapes,1.0,1.0,2.0,Moderate,28.5743,88.5743
grapes,1.0,1.0,2.0,Moderate,28.65462,88.65462
grapes,1.0,1.0,2.0,Moderate,28.73494,88.73494
grapes,1.0,1.0,2.0,Moderate,28.81526,88.81526
grapes,1.0,1.0,2.0,Moderate,28.89558,88.89558
grapes,1.0,1.0,2.0,Moderate,28.9759,88.9759
grapes,1.0,1.0,2.0,Moderate,29.05622,89.05622
grapes,1.0,1.0,2.0,Moderate,29.13655,89.13655
grapes,1.0,1.0,2.0,Moderate,29.21687,89.21687
grapes,1.0,1.0,2.0,Moderate,29.29719,89.29719
grapes,1.0,1.0,2.0,Moderate,29.37751,89.37751
grapes,1.0,1.0,2.0,Moderate,29.45783,89.45783
grapes,1.0,1.0,2.0,Moderate,29.53815,89.53815
grapes,1.0,1.0,2.0,Moderate,29.61847,89.61847
grapes,1.0,1.0,2.0,Moderate,29.6988,89.6988
grapes,1.0,1.0,2.0,Moderate,29.77912,89.77912
grapes,1.0,1.0,2.0,Moderate,29.85944,89.85944
grapes,1.0,1.0,2.0,Moderate,29.93976,89.93976
grapes,1.0,1.0,2.0,Moderate,30.02008,90.02008
grapes,1.0,1.0,2.0,Moderate,30.1004,90.1004
grapes,1.0,1.0,2.0,Moderate,30.18072,90.18072
grapes,1.0,1.0,2.0,Moderate,30.26104,90.26104
grapes,1.0,1.0,2.0,Moderate,30.34137,90.34137
grapes,1.0,1.0,2.0,Moderate,30.42169,90.42169
grapes,1.0,1.0,2.0,Moderate,30.50201,90.50201
grapes,1.0,1.0,2.0,Moderate,30.58233,90.58233
grapes,1.0,1.0,2.0,Moderate,30.66265,90.66265
grapes,1.0,1.0,2.0,Moderate,30.74297,90.74297
grapes,1.0,1.0,2.0,Moderate,30.82329,90.82329
grapes,1.0,1.0,2.0,Moderate,30.90361,90.90361
grapes,1.0,1.0,2.0,Moderate,30.98394,90.98394
grapes,1.0,1.0,2.0,Moderate,31.06426,91.06426
grapes,1.0,1.0,2.0,Moderate,31.14458,91.14458
grapes,1.0,1.0,2.0,Moderate,31.2249,91.2249
grapes,1.0,1.0,2.0,Moderate,31.30522,91.30522
grapes,1.0,1.0,2.0,Moderate,31.38554,91.38554
grapes,1.0,1.0,2.0,Moderate,31.46586,91.46586
grapes,1.0,1.0,2.0,Moderate,31.54618,91.54618
grapes,1.0,1.0,2.0,Moderate,31.62651,91.62651
grapes,1.0,1.0,2.0,Moderate,31.70683,91.70683
grapes,1.0,1.0,2.0,Moderate,31.78715,91.78715
grapes,1.0,1.0,2.0,Moderate,31.86747,91.86747
grapes,1.0,1.0,2.0,Moderate,31.94779,91.94779
grapes,1.0,1.0,2.0,Moderate,32.02811,92.02811
grapes,1.0,1.0,2.0,Moderate,32.10843,92.10843
grapes,1.0,1.0,2.0,Moderate,32.18876,92.18876
grapes,1.0,1.0,2.0,Moderate,32.26908,92.26908
grapes,1.0,1.0,2.0,Moderate,32.3494,92.3494
grapes,1.0,1.0,2.0,Moderate,32.42972,92.42972
grapes,1.0,1.0,2.0,Moderate,32.51004,92.51004
grapes,1.0,1.0,2.0,Moderate,32.59036,92.59036
grapes,1.0,1.0,2.0,Moderate,32.67068,92.67068
grapes,1.0,1.0,2.0,Moderate,32.751,92.751
grapes,1.0,1.0,2.0,Moderate,32.83133,92.83133
grapes,1.0,1.0,2.0,Moderate,32.91165,92.91165
grapes,1.0,1.0,2.0,Moderate,32.99197,92.99197
grapes,1.0,1.0,2.0,Moderate,33.07229,93.07229
grapes,1.0,1.0,2.0,Moderate,33.15261,93.15261
grapes,1.0,1.0,2.0,Moderate,33.23293,93.23293
grapes,1.0,1.0,2.0,Moderate,33.31325,93.31325
grapes,1.0,1.0,2.0,Moderate,33.39357,93.39357
grapes,1.0,1.0,2.0,Moderate,33.4739,93.4739
grapes,1.0,1.0,2.0,Moderate,33.55422,93.55422
grapes,1.0,1.0,2.0,Moderate,33.63454,93.63454
grapes,1.0,1.0,2.0,Moderate,33.71486,93.71486
grapes,1.0,1.0,2.0,Moderate,33.79518,93.79518
grapes,1.0,1.0,2.0,Moderate,33.8755,93.8755
grapes,1.0,1.0,2.0,Moderate,33.95582,93.95582
grapes,1.0,1.0,2.0,Moderate,34.03614,94.03614
grapes,1.0,1.0,2.0,Moderate,34.11647,94.11647
grapes,1.0,1.0,2.0,Moderate,34.19679,94.19679
grapes,1.0,1.0,2.0,Moderate,34.27711,94.27711
grapes,1.0,1.0,2.0,Moderate,34.35743,94.35743
grapes,1.0,1.0,2.0,Moderate,34.43775,94.43775
grapes,1.0,1.0,2.0,Moderate,34.51807,94.51807
grapes,1.0,1.0,2.0,Moderate,34.59839,94.59839
grapes,1.0,1.0,2.0,Moderate,34.67871,94.67871
grapes,1.0,1.0,2.0,Moderate,34.75904,94.75904
grapes,1.0,1.0,2.0,Moderate,34.83936,94.83936
grapes,1.0,1.0,2.0,Moderate,34.91968,94.91968
grapes,1.0,1.0,2.0,Moderate,35.0,95.0
papaya,1.0,1.0,1.0,High,25.0,75.0
papaya,1.0,1.0,1.0,High,25.04016,75.08032
papaya,1.0,1.0,1.0,High,25.08032,75.16064
papaya,1.0,1.0,1.0,High,25.12048,75.24096
papaya,1.0,1.0,1.0,High,25.16064,75.32129
papaya,1.0,1.0,1.0,High,25.2008,75.40161
papaya,1.0,1.0,1.0,High,25.24096,75.48193
papaya,1.0,1.0,1.0,High,25.28112,75.56225
papaya,1.0,1.0,1.0,High,25.32129,75.64257
papaya,1.0,1.0,1.0,High,25.36145,75.72289
papaya,1.0,1.0,1.0,High,25.40161,75.80321
papaya,1.0,1.0,1.0,High,25.44177,75.88353
papaya,1.0,1.0,1.0,High,25.48193,75.96386
papaya,1.0,1.0,1.0,High,25.52209,76.04418
papaya,1.0,1.0,1.0,High,25.56225,76.1245
papaya,1.0,1.0,1.0,High,25.60241,76.20482
papaya,1.0,1.0,1.0,High,25.64257,76.28514
papaya,1.0,1.0,1.0,High,25.68273,76.36546
papaya,1.0,1.0,1.0,High,25.72289,76.44578
papaya,1.0,1.0,1.0,High,25.76305,76.5261
papaya,1.0,1.0,1.0,High,25.80321,76.60643
papaya,1.0,1.0,1.0,High,25.84337,76.68675
papaya,1.0,1.0,1.0,High,25.88353,76.76707
papaya,1.0,1.0,1.0,High,25.92369,76.84739
papaya,1.0,1.0,1.0,High,25.96386,76.92771
papaya,1.0,1.0,1.0,High,26.00402,77.00803
papaya,1.0,1.0,1.0,High,26.04418,77.08835
papaya,1.0,1.0,1.0,High,26.08434,77.16867
papaya,1.0,1.0,1.0,High,26.1245,77.249
papaya,1.0,1.0,1.0,High,26.16466,77.32932
papaya,1.0,1.0,1.0,High,26.20482,77.40964
papaya,1.0,1.0,1.0,High,26.24498,77.48996
papaya,1.0,1.0,1.0,High,26.28514,77.57028
papaya,1.0,1.0,1.0,High,26.3253,77.6506
papaya,1.0,1.0,1.0,High,26.36546,77.73092
papaya,1.0,1.0,1.0,High,26.40562,77.81124
papaya,1.0,1.0,1.0,High,26.44578,77.89157
papaya,1.0,1.0,1.0,High,26.48594,77.97189
papaya,1.0,1.0,1.0,High,26.5261,78.05221
papaya,1.0,1.0,1.0,High,26.56627,78.13253
papaya,1.0,1.0,1.0,High,26.60643,78.21285
papaya,1.0,1.0,1.0,High,26.64659,78.29317
papaya,1.0,1.0,1.0,High,26.68675,78.37349
papaya,1.0,1.0,1.0,High,26.72691,78.45382
papaya,1.0,1.0,1.0,High,26.76707,78.53414
papaya,1.0,1.0,1.0,High,26.80723,78.61446
papaya,1.0,1.0,1.0,High,26.84739,78.69478
papaya,1.0,1.0,1.0,High,26.88755,78.7751
papaya,1.0,1.0,1.0,High,26.92771,78.85542
papaya,1.0,1.0,1.0,High,26.96787,78.93574
papaya,1.0,1.0,1.0,High,27.00803,79.01606
papaya,1.0,1.0,1.0,High,27.04819,79.09639
papaya,1.0,1.0,1.0,High,27.08835,79.17671
papaya,1.0,1.0,1.0,High,27.12851,79.25703
papaya,1.0,1.0,1.0,High,27.16867,79.33735
papaya,1.0,1.0,1.0,High,27.20884,79.41767
papaya,1.0,1.0,1.0,High,27.249,79.49799
papaya,1.0,1.0,1.0,High,27.28916,79.57831
papaya,1.0,1.0,1.0,High,27.32932,79.65863
papaya,1.0,1.0,1.0,High,27.36948,79.73896
papaya,1.0,1.0,1.0,High,27.40964,79.81928
papaya,1.0,1.0,1.0,High,27.4498,79.8996
papaya,1.0,1.0,1.0,High,27.48996,79.97992
papaya,1.0,1.0,1.0,High,27.53012,80.06024
papaya,1.0,1.0,1.0,High,27.57028,80.14056
papaya,1.0,1.0,1.0,High,27.61044,80.22088
papaya,1.0,1.0,1.0,High,27.6506,80.3012
papaya,1.0,1.0,1.0,High,27.69076,80.38153
papaya,1.0,1.0,1.0,High,27.73092,80.46185
papaya,1.0,1.0,1.0,High,27.77108,80.54217
papaya,1.0,1.0,1.0,High,27.81124,80.62249
papaya,1.0,1.0,1.0,High,27.85141,80.70281
papaya,1.0,1.0,1.0,High,27.89157,80.78313
papaya,1.0,1.0,1.0,High,27.93173,80.86345
papaya,1.0,1.0,1.0,High,27.97189,80.94378
papaya,1.0,1.0,1.0,High,28.01205,81.0241
papaya,1.0,1.0,1.0,High,28.05221,81.10442
papaya,1.0,1.0,1.0,High,28.09237,81.18474
papaya,1.0,1.0,1.0,High,28.13253,81.26506
papaya,1.0,1.0,1.0,High,28.17269,81.34538
papaya,1.0,1.0,1.0,High,28.21285,81.4257
papaya,1.0,1.0,1.0,High,28.25301,81.50602
papaya,1.0,1.0,1.0,High,28.29317,81.58635
papaya,1.0,1.0,1.0,High,28.33333,81.66667
papaya,1.0,1.0,1.0,High,28.37349,81.74699
papaya,1.0,1.0,1.0,High,28.41365,81.82731
papaya,1.0,1.0,1.0,High,28.45382,81.90763
papaya,1.0,1.0,1.0,High,28.49398,81.98795
papaya,1.0,1.0,1.0,High,28.53414,82.06827
papaya,1.0,1.0,1.0,High,28.5743,82.14859
papaya,1.0,1.0,1.0,High,28.61446,82.22892
papaya,1.0,1.0,1.0,High,28.65462,82.30924
papaya,1.0,1.0,1.0,High,28.69478,82.38956
papaya,1.0,1.0,1.0,High,28.73494,82.46988
papaya,1.0,1.0,1.0,High,28.7751,82.5502
papaya,1.0,1.0,1.0,High,28.81526,82.63052
papaya,1.0,1.0,1.0,High,28.85542,82.71084
papaya,1.0,1.0,1.0,High,28.89558,82.79116
papaya,1.0,1.0,1.0,High,28.93574,82.87149
papaya,1.0,1.0,1.0,High,28.9759,82.95181
papaya,1.0,1.0,1.0,High,29.01606,83.03213
papaya,1.0,1.0,1.0,High,29.05622,83.11245
papaya,1.0,1.0,1.0,High,29.09639,83.19277
papaya,1.0,1.0,1.0,High,29.13655,83.27309
papaya,1.0,1.0,1.0,High,29.17671,83.35341
papaya,1.0,1.0,1.0,High,29.21687,83.43373
papaya,1.0,1.0,1.0,High,29.25703,83.51406
papaya,1.0,1.0,1.0,High,29.29719,83.59438
papaya,1.0,1.0,1.0,High,29.33735,83.6747
papaya,1.0,1.0,1.0,High,29.37751,83.75502
papaya,1.0,1.0,1.0,High,29.41767,83.83534
papaya,1.0,1.0,1.0,High,29.45783,83.91566
papaya,1.0,1.0,1.0,High,29.49799,83.99598
papaya,1.0,1.0,1.0,High,29.53815,84.07631
papaya,1.0,1.0,1.0,High,29.57831,84.15663
papaya,1.0,1.0,1.0,High,29.61847,84.23695
papaya,1.0,1.0,1.0,High,29.65863,84.31727
papaya,1.0,1.0,1.0,High,29.6988,84.39759
papaya,1.0,1.0,1.0,High,29.73896,84.47791
papaya,1.0,1.0,1.0,High,29.77912,84.55823
papaya,1.0,1.0,1.0,High,29.81928,84.63855
papaya,1.0,1.0,1.0,High,29.85944,84.71888
papaya,1.0,1.0,1.0,High,29.8996,84.7992
papaya,1.0,1.0,1.0,High,29.93976,84.87952
papaya,1.0,1.0,1.0,High,29.97992,84.95984
papaya,1.0,1.0,1.0,High,30.02008,85.04016
papaya,1.0,1.0,1.0,High,30.06024,85.12048
papaya,1.0,1.0,1.0,High,30.1004,85.2008
papaya,1.0,1.0,1.0,High,30.14056,85.28112
papaya,1.0,1.0,1.0,High,30.18072,85.36145
papaya,1.0,1.0,1.0,High,30.22088,85.44177
papaya,1.0,1.0,1.0,High,30.26104,85.52209
papaya,1.0,1.0,1.0,High,30.3012,85.60241
papaya,1.0,1.0,1.0,High,30.34137,85.68273
papaya,1.0,1.0,1.0,High,30.38153,85.76305
papaya,1.0,1.0,1.0,High,30.42169,85.84337
papaya,1.0,1.0,1.0,High,30.46185,85.92369
papaya,1.0,1.0,1.0,High,30.50201,86.00402
papaya,1.0,1.0,1.0,High,30.54217,86.08434
papaya,1.0,1.0,1.0,High,30.58233,86.16466
papaya,1.0,1.0,1.0,High,30.62249,86.24498
papaya,1.0,1.0,1.0,High,30.66265,86.3253
papaya,1.0,1.0,1.0,High,30.70281,86.40562
papaya,1.0,1.0,1.0,High,30.74297,86.48594
papaya,1.0,1.0,1.0,High,30.78313,86.56627
papaya,1.0,1.0,1.0,High,30.82329,86.64659
papaya,1.0,1.0,1.0,High,30.86345,86.72691
papaya,1.0,1.0,1.0,High,30.90361,86.80723
papaya,1.0,1.0,1.0,High,30.94378,86.88755
papaya,1.0,1.0,1.0,High,30.98394,86.96787
papaya,1.0,1.0,1.0,High,31.0241,87.04819
papaya,1.0,1.0,1.0,High,31.06426,87.12851
papaya,1.0,1.0,1.0,High,31.10442,87.20884
papaya,1.0,1.0,1.0,High,31.14458,87.28916
papaya,1.0,1.0,1.0,High,31.18474,87.36948
papaya,1.0,1.0,1.0,High,31.2249,87.4498
papaya,1.0,1.0,1.0,High,31.26506,87.53012
papaya,1.0,1.0,1.0,High,31.30522,87.61044
papaya,1.0,1.0,1.0,High,31.34538,87.69076
papaya,1.0,1.0,1.0,High,31.38554,87.77108
papaya,1.0,1.0,1.0,High,31.4257,87.85141
papaya,1.0,1.0,1.0,High,31.46586,87.93173
papaya,1.0,1.0,1.0,High,31.50602,88.01205
papaya,1.0,1.0,1.0,High,31.54618,88.09237
papaya,1.0,1.0,1.0,High,31.58635,88.17269
papaya,1.0,1.0,1.0,High,31.62651,88.25301
papaya,1.0,1.0,1.0,High,31.66667,88.33333
papaya,1.0,1.0,1.0,High,31.70683,88.41365
papaya,1.0,1.0,1.0,High,31.74699,88.49398
papaya,1.0,1.0,1.0,High,31.78715,88.5743
papaya,1.0,1.0,1.0,High,31.82731,88.65462
papaya,1.0,1.0,1.0,High,31.86747,88.73494
papaya,1.0,1.0,1.0,High,31.90763,88.81526
papaya,1.0,1.0,1.0,High,31.94779,88.89558
papaya,1.0,1.0,1.0,High,31.98795,88.9759
papaya,1.0,1.0,1.0,High,32.02811,89.05622
papaya,1.0,1.0,1.0,High,32.06827,89.13655
papaya,1.0,1.0,1.0,High,32.10843,89.21687
papaya,1.0,1.0,1.0,High,32.14859,89.29719
papaya,1.0,1.0,1.0,High,32.18876,89.37751
papaya,1.0,1.0,1.0,High,32.22892,89.45783
papaya,1.0,1.0,1.0,High,32.26908,89.53815
papaya,1.0,1.0,1.0,High,32.30924,89.61847
papaya,1.0,1.0,1.0,High,32.3494,89.6988
papaya,1.0,1.0,1.0,High,32.38956,89.77912
papaya,1.0,1.0,1.0,High,32.42972,89.85944
papaya,1.0,1.0,1.0,High,32.46988,89.93976
papaya,1.0,1.0,1.0,High,32.51004,90.02008
papaya,1.0,1.0,1.0,High,32.5502,90.1004
papaya,1.0,1.0,1.0,High,32.59036,90.18072
papaya,1.0,1.0,1.0,High,32.63052,90.26104
papaya,1.0,1.0,1.0,High,32.67068,90.34137
papaya,1.0,1.0,1.0,High,32.71084,90.42169
papaya,1.0,1.0,1.0,High,32.751,90.50201
papaya,1.0,1.0,1.0,High,32.79116,90.58233
papaya,1.0,1.0,1.0,High,32.83133,90.66265
papaya,1.0,1.0,1.0,High,32.87149,90.74297
papaya,1.0,1.0,1.0,High,32.91165,90.82329
papaya,1.0,1.0,1.0,High,32.95181,90.90361
papaya,1.0,1.0,1.0,High,32.99197,90.98394
papaya,1.0,1.0,1.0,High,33.03213,91.06426
papaya,1.0,1.0,1.0,High,33.07229,91.14458
papaya,1.0,1.0,1.0,High,33.11245,91.2249
papaya,1.0,1.0,1.0,High,33.15261,91.30522
papaya,1.0,1.0,1.0,High,33.19277,91.38554
papaya,1.0,1.0,1.0,High,33.23293,91.46586
papaya,1.0,1.0,1.0,High,33.27309,91.54618
papaya,1.0,1.0,1.0,High,33.31325,91.62651
papaya,1.0,1.0,1.0,High,33.35341,91.70683
papaya,1.0,1.0,1.0,High,33.39357,91.78715
papaya,1.0,1.0,1.0,High,33.43373,91.86747
papaya,1.0,1.0,1.0,High,33.4739,91.94779
papaya,1.0,1.0,1.0,High,33.51406,92.02811
papaya,1.0,1.0,1.0,High,33.55422,92.10843
papaya,1.0,1.0,1.0,High,33.59438,92.18876
papaya,1.0,1.0,1.0,High,33.63454,92.26908
papaya,1.0,1.0,1.0,High,33.6747,92.3494
papaya,1.0,1.0,1.0,High,33.71486,92.42972
papaya,1.0,1.0,1.0,High,33.75502,92.51004
papaya,1.0,1.0,1.0,High,33.79518,92.59036
papaya,1.0,1.0,1.0,High,33.83534,92.67068
papaya,1.0,1.0,1.0,High,33.8755,92.751
papaya,1.0,1.0,1.0,High,33.91566,92.83133
papaya,1.0,1.0,1.0,High,33.95582,92.91165
papaya,1.0,1.0,1.0,High,33.99598,92.99197
papaya,1.0,1.0,1.0,High,34.03614,93.07229
papaya,1.0,1.0,1.0,High,34.07631,93.15261
papaya,1.0,1.0,1.0,High,34.11647,93.23293
papaya,1.0,1.0,1.0,High,34.15663,93.31325
papaya,1.0,1.0,1.0,High,34.19679,93.39357
papaya,1.0,1.0,1.0,High,34.23695,93.4739
papaya,1.0,1.0,1.0,High,34.27711,93.55422
papaya,1.0,1.0,1.0,High,34.31727,93.63454
papaya,1.0,1.0,1.0,High,34.35743,93.71486
papaya,1.0,1.0,1.0,High,34.39759,93.79518
papaya,1.0,1.0,1.0,High,34.43775,93.8755
papaya,1.0,1.0,1.0,High,34.47791,93.95582
papaya,1.0,1.0,1.0,High,34.51807,94.03614
papaya,1.0,1.0,1.0,High,34.55823,94.11647
papaya,1.0,1.0,1.0,High,34.59839,94.19679
papaya,1.0,1.0,1.0,High,34.63855,94.27711
papaya,1.0,1.0,1.0,High,34.67871,94.35743
papaya,1.0,1.0,1.0,High,34.71888,94.43775
papaya,1.0,1.0,1.0,High,34.75904,94.51807
papaya,1.0,1.0,1.0,High,34.7992,94.59839
papaya,1.0,1.0,1.0,High,34.83936,94.67871
papaya,1.0,1.0,1.0,High,34.87952,94.75904
papaya,1.0,1.0,1.0,High,34.91968,94.83936
papaya,1.0,1.0,1.0,High,34.95984,94.91968
papaya,1.0,1.0,1.0,High,35.0,95.0
guava,1.0,1.0,1.0,Moderate,15.0,70.0
guava,1.0,1.0,1.0,Moderate,15.12048,70.1004
guava,1.0,1.0,1.0,Moderate,15.24096,70.2008
guava,1.0,1.0,1.0,Moderate,15.36145,70.3012
guava,1.0,1.0,1.0,Moderate,15.48193,70.40161
guava,1.0,1.0,1.0,Moderate,15.60241,70.50201
guava,1.0,1.0,1.0,Moderate,15.72289,70.60241
guava,1.0,1.0,1.0,Moderate,15.84337,70.70281
guava,1.0,1.0,1.0,Moderate,15.96386,70.80321
guava,1.0,1.0,1.0,Moderate,16.08434,70.90361
guava,1.0,1.0,1.0,Moderate,16.20482,71.00402
guava,1.0,1.0,1.0,Moderate,16.3253,71.10442
guava,1.0,1.0,1.0,Moderate,16.44578,71.20482
guava,1.0,1.0,1.0,Moderate,16.56627,71.30522
guava,1.0,1.0,1.0,Moderate,16.68675,71.40562
guava,1.0,1.0,1.0,Moderate,16.80723,71.50602
guava,1.0,1.0,1.0,Moderate,16.92771,71.60643
guava,1.0,1.0,1.0,Moderate,17.04819,71.70683
guava,1.0,1.0,1.0,Moderate,17.16867,71.80723
guava,1.0,1.0,1.0,Moderate,17.28916,71.90763
guava,1.0,1.0,1.0,Moderate,17.40964,72.00803
guava,1.0,1.0,1.0,Moderate,17.53012,72.10843
guava,1.0,1.0,1.0,Moderate,17.6506,72.20884
guava,1.0,1.0,1.0,Moderate,17.77108,72.30924
guava,1.0,1.0,1.0,Moderate,17.89157,72.40964
guava,1.0,1.0,1.0,Moderate,18.01205,72.51004
guava,1.0,1.0,1.0,Moderate,18.13253,72.61044
guava,1.0,1.0,1.0,Moderate,18.25301,72.71084
guava,1.0,1.0,1.0,Moderate,18.37349,72.81124
guava,1.0,1.0,1.0,Moderate,18.49398,72.91165
guava,1.0,1.0,1.0,Moderate,18.61446,73.01205
guava,1.0,1.0,1.0,Moderate,18.73494,73.11245
